identifierHash,countryCode
6573264795300398e3,us
-8981785903609415e3,gb
-1070862111701556700,us
1360385074273185800,us
-1476506678772026400,us
-1236949126945038e3,fr
-1145031645915195100,us
6701640906746951e3,us
-214979848914789700,pt
-2673490650745105400,ca
609042174789267e3,de
2341689343917261300,au
8423585254868264e3,fr
-4753721798717604e3,us
-4608875242635452400,de
2505792445535227400,us
3180708459338350600,us
-997018118045239200,us
-998284950003835400,us
-5088236692634677e3,us
-2478826083314166e3,us
-6453949187719193e3,us
3704542444473761e3,gb
722551096520809900,us
4146601288654043e3,us
-6946567587696988e3,us
-5091648124883516e3,us
6047925855995302e3,us
15843522267179712,ca
-1722430822625809400,dk
1662691241918370300,us
-5817574383252731e3,gb
-9.1033741401693606e+17,us
5.5350727115749037e+17,us
8431997923538332e3,us
5849071056224756e3,us
5074396718758259e3,gb
-1622423773974051800,us
8963118025821551e3,us
1997817356004701400,us
8819178496067814e3,us
3687302553069173e3,ca
5393664328266039e3,hk
-6791361286365609e3,us
-1129247645275554400,fr
-6812960544417368e3,us
-675366098529319e4,us
-3961189933058009600,us
-2977287287787849700,us
-921384151594747e4,us
665809888037669500,us
8206122747396945e3,co
-2164917833186685200,us
7096451182088829e3,mx
-8047803473332269e3,fr
8438846730264515e3,fr
527992815834014e4,us
-3434029931443251e3,be
4608005503185438700,us
-3090794926654504400,us
691637774790949e4,us
1004168308557992700,de
3117806115756323e3,us
4443608935046918e3,us
-95120566508291260,ca
6548432511865092e3,us
-6463706081826852e3,vn
185492168988290530,us
-4470188693244659700,au
7110230745895668e3,us
821973229238440200,au
231486069716823e4,us
-4444257842577086500,de
4827626819898237e3,hk
-8994006796524028e3,fr
8913415677018823e3,us
835115728892179600,us
-6056906213828183e3,us
-4816901971327758e3,es
5731465495553826e3,us
1512231719003046e3,gb
-2625585375608852500,fr
5448673019448347e3,us
1777233470607810600,fr
7743781970972899e3,us
1365323496810447e3,it
-5942916436241305e3,us
-8522451185332935e3,hk
2356852126341515e3,ca
-8806531719637277e3,us
3791759746023886e3,us
-4209352159079489500,au
8494460110864967e3,au
740390094973849900,fr
-540553710942389e4,au
4209938013280116700,mx
-2047721088260510500,au
-4119079371483497500,us
-5361956137929015e3,us
261523143863093920,us
6041337953888219e3,us
461026698236844900,de
4163353135977584e3,us
-830914058976879e4,us
8664118142755378e3,us
-724866349392097400,au
-216450912870683780,us
-283674310885397120,gb
-8884128058176989e3,it
606443216989064300,us
1931644910049382400,us
-1442878608866732800,au
-571308155024344260,au
-7305941775089972e3,au
8326275058730099e3,us
-6623617153385546e3,fi
8962254379090871e3,fr
-705736866484356e4,us
6544346289043018e3,us
2.8075935534116803e+18,fr
7696613968690499e3,us
-7980664471527327e3,us
-5627334951537428e3,us
9183883789532887e3,us
-7387886888803428e3,dk
-348240995445472060,es
3708947394405363e3,us
-2.8573240873911997e+18,us
-7037384595524514e3,us
2423781573351290400,fr
4452647344932266e3,pe
7296847897970939e3,us
-4147273254751800300,us
671979959558964e4,us
-5053168210490465e3,au
9167177153497547e3,us
5572905967030576e3,us
-4532973791293398500,us
-1881737232592355800,us
-2698152309174823e3,us
1163206638270057700,us
-3055442641981388e3,gb
-772359485918712600,ca
2284932580067818e3,gp
8068911685747892e3,us
-4675803173351943e3,fr
5934221767399483e3,za
-1849784056023346e3,us
2719212631004167e3,fr
2689567384948751400,us
4594478829378064e3,au
4098343515024548e3,us
-3375329701131715e3,us
-3615795420783803e3,gb
-2316505317180799500,fr
8271543032822802e3,au
-6768018453307431e3,fr
-8967668079370346e3,bh
2592743775232162e3,de
3265414559292951600,us
3218660157900138500,us
-2890617477996903400,us
737246800928195e4,fr
-3453704981884126e3,us
7555873399009777e3,mx
-1136073439948179500,us
-7888837732457154e3,de
-9030303660251739e3,au
257365702529071e4,au
6268169063955895e3,au
8479279212152783e3,us
-1454725953514818e3,fr
2885100960661965e3,au
-9189912246618272e3,fr
4210007070318072e3,fr
-2895240136733998e3,gb
-8806960209891144e3,hk
-2939427257333594e3,mx
-7723538033962937e3,us
-2948330834007627e3,us
-546510767139453500,us
4902693758660346e3,us
9033887018720866e3,us
140347782139306540,de
8964891388651944e3,fr
299155829790929e4,hk
4093571353065558500,hk
-4070666375172934700,us
532471328770736e4,us
7634260308662844e3,us
589124442025099500,au
816805710819672600,gb
1333707252885592300,us
-550236314240891840,hk
-1676866745022178300,hk
4935706024923819e3,us
8954169102413586e3,us
7098559907647076e3,gb
-4223428504289334e3,us
4116325946401788e3,us
-3496253578109921e3,de
-4754003362149882e3,au
5.6612538454633595e+18,us
-4585511437337424e3,us
1486198833153391600,us
8553739031999437e3,au
6119604624411397e3,us
4237532510523759600,ca
-1344819115858450400,us
-5249403195172248e3,sa
4108438406006104e3,us
5067996284205907e3,us
-7178220659830953e3,us
-323949604287891e4,us
-8381721662134684e3,us
-9009505035182254e3,us
777148438554571e4,au
-5920951045712431e3,us
637673794328766100,gb
-6533241773325989e3,de
7951358299634687e3,us
-6005053661547127e3,hk
7520954068633395e3,ca
1805098648069729800,au
-2648939556800205300,us
818636207959842e4,de
5095342733448363e3,au
7782106652226386e3,us
-5207131477118496e3,us
415625484834390850,us
-8022434512314292e3,us
7.1481471813213606e+17,us
7682118083442932e3,gb
-4013713955978593e3,fr
7832644688168583e3,hr
-4411746331820280300,us
8848044445656068e3,us
4795696860871195e3,au
354528661399797e4,us
-1060074549235185200,jp
-1716335469836684300,us
-9036718009155988e3,fr
3025174781818921e3,us
-7527776333552273e3,us
4162316460840238600,us
5968695141929683e3,us
-614718435451765e3,us
1694294946465794e3,fr
-4666120824453006e3,ca
2273385088015066600,fr
8580652037804912e3,us
-7917368644573093e3,hk
-4558985655834705400,us
-9148000596894824e3,us
-272536354738469950,au
-446807080179242e4,fr
1086584951416066800,ma
-1799679478246947600,us
7797061719287742e3,fr
-7559965221244445e3,it
-2781036252753903e3,fr
6762251294581349e3,fr
5722968439178334e3,us
-2723148633758153700,au
2111879216488875500,ca
2967231561006958600,nz
-5480174501143904e3,fr
-8601516858277317e3,us
-2688544629434055e3,ca
371189708242695400,dk
-7319666873214427e3,us
3075385515107499e3,fr
391907161985514700,ca
573582957561548e4,us
2893670334898499600,cn
-3820015744400793600,no
-5745538667291876e3,au
-3517006978714386e3,fi
2668547175315604e3,au
7281581006727163e3,us
-8548579553091021e3,au
-7884568306545269e3,de
-7513787327793089e3,jp
-5157741821170503e3,us
8787741182373774e3,us
1646523687499927e3,us
-8825567374364732e3,au
3622182786062765600,us
6577966967283918e3,pe
3054382504257340400,gp
849119234121938e4,fr
2343108955923501600,fr
4442077649466664e3,fr
-2970930119235704300,it
-5287548425426153e3,fr
-3407108022953374e3,fr
3053467890586029e3,gb
4831471386873166e3,us
6259019418320679e3,fr
-8381238101489935e3,fr
-6061902346455446e3,us
9130445936933014e3,fr
2783212714649044e3,ca
661616962147921e4,us
1995965208804916700,th
1577288431677633e3,it
-1834662295641273300,se
-2013472614223610400,cn
6394099902135536e3,us
-1519935379069858800,fr
6923995227308492e3,us
-430589876401537860,au
1502387985338961400,fr
5581146472645157e3,fr
-8253718871624759e3,fr
8445087928176594e3,fr
4.3115841343636797e+18,fr
-649745339204487300,fr
8826364832023273e3,it
3881265552762871e3,fr
-1766069411917337600,fr
-1439637603209916200,fr
-7233364744369271e3,fr
5993225581893501e3,fr
-2705456781740568600,fr
5372098934574979e3,fr
5344047049798913e3,fr
2684341591715771e3,de
1432479543846415e3,at
-7141350426297282e3,fr
-1955184801647586300,fr
2078870260279302100,fr
-8626558369991852e3,fr
8536210512896117e3,fr
7695316308383263e3,fr
1143162053578513900,fr
-7339707799390102e3,fr
9063718358849548e3,fr
-2054649452409869300,fr
-4464834531199873e3,fr
-2124818839864605700,fr
-980520878605788400,fr
-3306529868158237700,fr
-7586384792385101e3,cr
-7055212941780236e3,fr
-6259055765089731e3,fr
6691891957713943e3,fr
3249441532628913e3,fr
2094893883698394e3,fr
-5261704643583574e3,fr
-7815325635739308e3,ca
7680199557923455e3,fr
-4096906311861081600,fr
-5108842341568745e3,us
532275992926513100,ca
-2475145024160758300,sa
4814276371471288e3,gr
-8561596555651144e3,be
7856783427287684e3,fr
-7799150368265e6,us
3669124097618273e3,fr
-4611502476531527700,ru
-2568257169163888e3,es
3755184423024289e3,us
7870157448146376e3,be
5534867808749028e3,it
-8670471163898262e3,fr
496976448909687e4,nl
-1605021677375231500,au
-7967554229567421e3,fr
6793312723035675e3,fr
4466680315957015600,fr
-6856751112182588e3,ca
-1612101792038958e3,es
8260908965950833e3,fr
2234849602740245e3,us
-8246624540136276e3,fr
-1218315639895233300,fr
5775307843871394e3,fr
-5844497531482301e3,fr
-8467444071377555e3,de
-7898913208211657e3,fr
-6584959955283721e3,fr
-5777336446278259e3,fr
-5206309267863611e3,us
7079675938893487e3,us
6096763075906886e3,us
2819980951353286700,fr
869135009799774e4,gb
-2637985552895777e3,us
-7093401269649539e3,us
-5190383655139574e3,fr
5995744623807237e3,fr
996624451398639900,us
4604013323864025e3,us
3.3236071971220797e+18,fr
311522878730067100,br
2582245167189155300,fr
-7922874640452405e3,us
6760713511998468e3,us
709305552713515e4,fr
-5504432557517083e3,fr
-458336615632825300,us
5504781498489027e3,us
-2302687023683947500,fr
-1438477628002121700,fr
-7462050486684155e3,fr
2990844493898416e3,fr
-1642989011319911700,fr
5543589512704681e3,fr
-7556875484327056e3,ca
-6660837059891107e3,fr
3173881345186526700,fr
562927512515647900,hk
-4120899427032599600,us
-970210532846939100,fr
6858892643126286e3,us
-6646105241080154e3,fr
-2.8270745664630083e+18,ro
681581486411846e4,us
-5483616004804486e3,fr
3742945868582541300,fr
-1830777030349393700,ca
-3328299894827315700,fi
-4228759073436123e3,fr
-5437698905749142e3,fr
-6841071421326186e3,fr
-6898092499489981e3,au
-1022327798758625300,au
-2642014743624636400,fr
-5418144406923892e3,us
-7758357484320593e3,us
979271739433918100,us
2320341681587577e3,fr
7596399457905187e3,fr
3.0295572987649597e+18,fr
-5217585826858794e3,fr
553285378244297100,us
-4352900853476401e3,es
-5860283219363105e3,us
2745310853439871500,nl
-1297697515368722400,it
3237307583161185300,se
4794941325980442e3,se
8893097348077087e3,ca
-513340868387247e4,il
5856483140502673e3,ca
1873640769717358300,cn
550919083016714e4,hk
8273793331092212e3,us
-3768626090024964e3,us
6317077225416396e3,se
-529128491759408e4,fr
4530925067380314e3,fi
5154178863438294e3,fr
-1151465554382884500,us
4819078829550529e3,de
2.0991162590103478e+17,it
3562693910173300700,be
-3006061352584872e3,fr
-6581308204085357e3,fr
8659564840302018e3,fr
8898337195884931e3,fr
-803878574147793e4,fr
7688458149503351e3,gb
-4389333510869816e3,fr
7203760301797059e3,de
4879465377929293e3,ca
2373358855079644e3,gr
-132179299982790740,us
6172802251937411e3,us
-699082016080707700,ph
3167249901772338e3,fr
-851057451902043800,fr
437109005551077e3,it
-1327590505139435500,fr
2997246429392613400,fr
-3267342977168578e3,fr
-8851715516265234e3,it
-8517543884752845e3,fr
3920387896209912300,gb
73259308973834690,us
1954074465326767e3,fr
-5446983404242713e3,it
-3807371793839084500,au
-4323511900791510500,au
-8713155189076526e3,fr
7828752941757473e3,au
8388052306140094e3,fr
-4770589710894231e3,nl
4012769582856924e3,fr
-7689045553326413e3,gb
-8195439652334617e3,us
2715283373023694e3,mx
-1713384293399861800,us
-7464484637668948e3,fr
5515905629237472e3,us
-1908575731248305e3,us
736839004967862500,dk
8287037678045907e3,fr
826255841123832e4,fr
-816002598132914700,es
-7904985071271623e3,nl
5117285198119672e3,au
4489427569995097e3,fr
758227611059114400,gb
8181784603677135e3,tn
3589980529890668500,fr
7119806424439532e3,au
2124747819638225e3,fr
3257283796953801700,ro
-37560010229015384,us
8958225142602744e3,fr
2995134435500651e3,us
4301985709860344300,us
1993905319660978700,ca
3032152821124685e3,il
6414351078836121e3,fr
716651440107271e4,us
4184206575485676e3,fr
-2170353949108441300,ch
-2938536974467706e3,it
-7553330515857591e3,fr
-3182296238514501600,us
-7073575636076661e3,us
-3283680787750298600,my
8895035306213065e3,gb
438538353545521100,it
-1902032603509777400,es
5747109354548264e3,fr
-5185901565956006e3,es
3535240442873501700,fr
-4561767457488633e3,za
-2240064834444269800,fr
3917557414688235500,il
-5636169329519077e3,it
2383770655865288700,au
-4936664866564823e3,us
6237575789847338e3,de
6397787350571559e3,fr
6054652601705197e3,th
6663286781342294e3,ca
-3273056719298199600,be
1851246933537143e3,fr
-5919437940110121e3,fr
-7476351911871429e3,fr
7590609413488019e3,us
4604647937786472400,fr
-2301989883208358400,sg
-2291843902634336300,se
6745957838924573e3,nl
-7376185303189912e3,kr
-840636141446900200,us
-7852280154126095e3,pt
-2069375493276896800,de
-820847343127204e4,fr
-7070386712779276e3,hk
-6449539495438823e3,it
6545280155472876e3,gb
6728922512584345e3,us
-1134092238086848300,us
1805176567010868200,au
-147220824358223840,tt
-910906184794916700,us
6395583670864205e3,gb
4459506410015241700,gb
6384446952758166e3,es
912326055159323600,us
-1168020185542395e3,es
-5387134634158695e3,us
7472189034629775e3,fr
4976299666351888e3,fr
8676556784626215e3,fr
-869865343396474e4,us
473772528063916300,tw
9195106907879141e3,de
7016461341186458e3,fr
-8445291092846801e3,dk
55905385086042e5,dz
-4025344525171006500,fr
7949951405834283e3,fr
-671178191264171300,fr
-5178466944393468e3,us
1739136870025232400,it
1530469552044146700,de
740469859827683e3,fr
-8036838753620535e3,nl
7777367889594588e3,gb
-4811598471910517e3,us
2495000868594769e3,ca
9133540833941756e3,us
4135239777610241e3,ro
4865119458995456e3,us
-488832562171998e4,us
8953183953378016e3,us
-7635297300946704e3,au
6144494480435099e3,fr
-6492398406638536e3,fr
-620136576266312800,es
3287723566310155300,us
3818939601527016400,us
-8554799744981776e3,fr
-2406056551854597e3,fr
2683613054401379300,fr
-4176782636400161300,fr
2734292701255154700,es
-230471046056983970,gb
2149461798266903600,it
6386671981396675e3,gb
534201459910263740,gb
-6334393884597209e3,fr
189783771358335740,cn
-1940260469838381600,us
-3532574977058151e3,dk
4640049386315655e3,ca
-7562702912264265e3,au
-7102046923917051e3,es
-7800914904014313e3,it
-972984556451161100,fr
-4344931293334469600,ch
-403428127519135e4,es
-2722403139488342500,fr
-8823430076911474e3,ru
-4151692513102817300,fr
-9145931295476531e3,gb
7995784247400421e3,au
2167280043462612e3,us
858150199425103e4,fr
-2970454774022698e3,au
-795559361825291500,ch
3406247377826131e3,se
-7763400711235972e3,se
-6975325208313166e3,ch
-823073012642278e4,fr
7545974447569819e3,us
751307085977476e4,gb
9158706559732905e3,gb
-694999546465135e4,us
4605401386547881500,au
-3930657669177272300,us
-2493156514171427300,nl
-8486475649014394e3,gb
3300167188677918e3,gb
3075494802377289700,au
3087722428892801e3,ru
8901925750205776e3,au
6806913946913105e3,us
3865907398661009400,es
-5095027195818857e3,be
-539068129367380740,gb
-3293761978715494e3,us
-8771832284049627e3,fr
4891215529028488e3,fr
-291406522096447e4,us
3117208197966328300,fr
-1874273677226253e3,fr
9149934020548834e3,fr
3387623187427155e3,fr
-685318022779766e4,be
4515196886112745e3,au
908082123804036e4,us
-975925320430957200,us
-799491768132357e4,at
8969086598291731e3,fr
1157176527754667500,us
-1835774193264974800,au
6487023434784946e3,gb
-5132193432203519e3,au
-2050959153906205400,gr
-6588659529799152e3,us
6066902660765359e3,nl
4.0349503601426477e+17,az
3187645455747489300,fr
900910975585768800,fr
6578524038668518e3,be
8612588378495891e3,fr
6122248320385588e3,de
-596625748863674200,es
-7641054060446053e3,it
-1785955788119722e3,fr
6417627302619871e3,es
-7335374162302431e3,fr
-967822320044047500,es
-159170436970428450,se
15098458564396144,fr
-2181917966481180400,us
-3158050590732493300,dk
6985226582606246e3,fr
1114743334388386300,mc
4181093504584749600,fr
-3319152372092583e3,gb
2853673043410042400,fr
2953583130176949e3,de
-9068521137987318e3,au
6424081435418557e3,au
4402764300046711e3,gb
4402981991818268700,fr
-5212363255788833e3,it
9114735458320076e3,gb
-2135992725832817e3,fr
-6951687374504159e3,it
3236938829721705500,de
-242291603182022e4,fr
-67001626750686e5,us
-1326528852661069600,fr
7016111438872015e3,be
6673443710971599e3,vn
-3129585369943588400,gb
7727826441561229e3,it
-2630423416998168e3,hk
6861703566756399e3,at
-6737002200313307e3,fr
6338048691919543e3,it
5766485123656929e3,es
7510150969246147e3,au
5198664161138658e3,tn
3502872557028411400,us
-3153143793168922e3,fr
-4921696695629286e3,fr
-1018251794685083900,us
1037319404516733300,es
5724663530464412e3,fr
-3420586575456253e3,us
-2573282624937224e3,be
662388638491669e4,fr
2998511129435644e3,de
3338601444457540600,it
-3651866522687954e3,fr
-4538207522478285300,fr
-574192349641823e4,au
-8628212368471732e3,fr
-9018012356183962e3,it
-7345763888800349e3,it
-2112643340959834e3,it
-8500959716276013e3,fr
-5001152438112361e3,us
-7130640436481001e3,nl
3975605283346996e3,es
6641662128753406e3,us
1401912701240478200,au
1313821843914012700,us
907254207384385e4,fr
-7617032580715108e3,fr
8392538644908307e3,lu
-4315938164869398500,bm
-9062727933241629e3,fr
-783828769404621e4,it
4687722293807315e3,it
-3175031564921875500,de
-9203060383411304e3,fr
1217080872282125e3,fi
8772231605594254e3,fr
1543049902420995e3,za
7404089326362686e3,fr
-4463777925105575e3,it
1743302398364493800,au
1128145412696522800,es
-764342184933254900,fr
8534621383513254e3,es
906118921565677e4,fr
2949156552884543500,it
-3341158579442922500,au
-828703192524591e4,fr
-650807833472856700,it
3928494729747966e3,nl
-314918222129920100,it
-3637925845371642400,gb
169832678560043230,dz
-6852354521194757e3,de
-735898633235661e4,gb
7998186670870066e3,es
489217820116773760,au
2284708550360182300,es
5795712251754795e3,it
-7208853084555808e3,it
