identifierHash,gender,language,seniority,hasAnyApp,hasIosApp,hasProfilePicture,daysSinceLastLogin,seniorityAsMonths,seniorityAsYears,socialNbFollowers,socialNbFollows,socialProductsLiked,productsListed,productsSold,productsPassRate,productsWished,productsBought
1049452488388897400,F,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
2830723651417099300,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
7145893808008329e3,F,fr,2857,FALSE,FALSE,TRUE,415,95.23,7.94,3,8,0,0,0,0,0,0
-521339152781072450,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-4101865737823228e3,F,es,2857,FALSE,FALSE,TRUE,603,95.23,7.94,3,8,0,0,0,0,0,0
-6225239653544233e3,F,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-9050582941673507e3,F,en,2857,TRUE,TRUE,TRUE,688,95.23,7.94,3,8,0,0,0,0,0,0
-755681325990378400,F,fr,2857,TRUE,FALSE,TRUE,622,95.23,7.94,3,8,0,0,0,0,0,0
-3148276188037463e3,F,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
1736436598727882500,F,it,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
4604907968875292700,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
4953390315460967e3,M,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
2047004495823144700,M,it,2857,TRUE,TRUE,TRUE,15,95.23,7.94,3,8,0,0,0,0,0,0
1491038074853187800,F,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-5006155428683152e3,F,it,2857,FALSE,FALSE,TRUE,267,95.23,7.94,3,8,0,0,0,0,0,0
-1933684457110890200,M,it,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-495815816263273e3,M,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-6595376647907363e3,M,fr,2857,TRUE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
8648362997011144e3,F,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-591156521638281700,F,de,2857,TRUE,TRUE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-6141484210907059e3,F,es,2857,TRUE,TRUE,TRUE,368,95.23,7.94,3,8,4,0,0,0,0,1
920946214733688400,M,fr,2857,FALSE,FALSE,TRUE,695,95.23,7.94,3,8,0,0,0,0,0,0
-8969299382830072e3,F,en,2857,FALSE,FALSE,TRUE,49,95.23,7.94,3,8,0,0,0,0,0,0
5508117060569834e3,M,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-3335755273926e6,M,it,2857,FALSE,FALSE,TRUE,443,95.23,7.94,3,8,0,0,0,0,0,0
-8767588017924909e3,F,it,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
6963639623714265e3,F,de,2857,TRUE,TRUE,TRUE,500,95.23,7.94,3,8,0,0,0,0,0,0
-8218563327522867e3,F,de,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
8799963172627593e3,F,it,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
7075526308689684e3,F,fr,2857,FALSE,FALSE,TRUE,465,95.23,7.94,3,8,0,0,0,0,0,0
8979169565341245e3,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-2527931960619545e3,M,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
3348551133841418e3,F,fr,2857,TRUE,TRUE,TRUE,486,95.23,7.94,3,8,0,0,0,0,0,0
-8008062386993002e3,F,es,2857,TRUE,TRUE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-7871686873580841e3,F,en,2857,TRUE,TRUE,TRUE,579,95.23,7.94,3,8,0,0,0,0,0,0
6923887335376558e3,F,fr,2857,FALSE,FALSE,TRUE,613,95.23,7.94,3,8,0,0,0,0,0,0
-3586389052362792400,M,es,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
6647377110139085e3,F,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-7789741436708585e3,M,fr,2857,TRUE,TRUE,TRUE,526,95.23,7.94,3,8,0,0,0,0,0,0
5509134287791914e3,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,1,0
6435204643867479e3,M,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-8923188213404964e3,M,fr,2857,FALSE,FALSE,TRUE,429,95.23,7.94,3,8,0,0,0,0,0,0
-4584953090031576e3,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-1787171001819418600,F,es,2857,FALSE,FALSE,TRUE,616,95.23,7.94,3,8,0,0,0,0,0,0
5723694501420681e3,M,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
7709508027929538e3,F,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
465863763211089e4,F,fr,2857,FALSE,FALSE,TRUE,649,95.23,7.94,3,8,0,0,0,0,0,0
-2060650274677652e3,F,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
5085350090178642e3,M,en,2857,FALSE,FALSE,TRUE,324,95.23,7.94,3,8,0,1,0,0,0,0
-3897110454027000300,F,de,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
3626009913480346e3,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-6228253223654521e3,F,fr,2857,TRUE,TRUE,TRUE,16,95.23,7.94,3,8,21,0,0,0,0,0
-593234876862856600,F,de,2857,FALSE,FALSE,TRUE,27,95.23,7.94,3,8,3,0,0,0,0,0
4466350099751928e3,F,de,2857,TRUE,TRUE,TRUE,99,95.23,7.94,3,8,0,0,0,0,0,0
-7068047025949349e3,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-839236314693499e4,F,fr,2857,FALSE,FALSE,TRUE,374,95.23,7.94,3,8,0,0,0,0,0,0
-5732664353974963e3,F,en,2857,TRUE,TRUE,TRUE,392,95.23,7.94,3,8,4,0,0,0,1,0
-7200112596889322e3,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-8943381452031189e3,F,es,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
2600182149638454300,F,es,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-5870235832466697e3,F,en,2857,FALSE,FALSE,TRUE,623,95.23,7.94,3,8,0,0,0,0,0,0
4530466027067152e3,F,it,2857,FALSE,FALSE,TRUE,344,95.23,7.94,3,8,0,0,0,0,0,0
4711069133471567e3,F,en,2857,FALSE,FALSE,TRUE,447,95.23,7.94,3,8,0,0,0,0,0,0
436506912670162940,F,it,2857,TRUE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-4707637172555104e3,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
440542350868517060,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-5547261931378892e3,M,en,2857,TRUE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-683205581178863e4,M,en,2857,TRUE,TRUE,TRUE,693,95.23,7.94,3,8,0,0,0,0,0,0
7778134293551811e3,F,fr,2857,TRUE,FALSE,TRUE,349,95.23,7.94,3,8,0,0,0,0,0,0
7523142577468008e3,M,en,2857,FALSE,FALSE,TRUE,121,95.23,7.94,3,8,0,0,0,0,0,0
-3790848155568776e3,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
579597206842834700,F,en,2857,TRUE,TRUE,TRUE,655,95.23,7.94,3,8,0,0,0,0,0,0
-7083783903001169e3,F,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-8468597263010656e3,F,es,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
7350474033428193e3,F,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
3599028713051412e3,F,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,10,0
-4353971409084758e3,M,fr,2857,TRUE,FALSE,TRUE,675,95.23,7.94,3,8,0,0,0,0,0,0
2698994924341845e3,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
3391149737525854700,F,es,2857,FALSE,FALSE,TRUE,400,95.23,7.94,3,8,0,0,0,0,3,0
-641610709429569e4,M,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
8163137627178562e3,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-3395372730911155e3,F,fr,2857,TRUE,TRUE,TRUE,441,95.23,7.94,3,8,0,0,0,0,0,0
632491910549893e4,M,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
8399036317229542e3,M,fr,2857,FALSE,FALSE,TRUE,648,95.23,7.94,3,8,0,0,0,0,0,0
9162627066577721e3,M,fr,2857,FALSE,FALSE,TRUE,235,95.23,7.94,3,8,0,0,0,0,0,0
-5318639553094321e3,F,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
3548763382465241600,F,fr,2857,FALSE,FALSE,TRUE,385,95.23,7.94,3,8,0,0,0,0,0,0
-751507908060375e4,F,fr,2857,FALSE,FALSE,TRUE,695,95.23,7.94,3,8,0,0,0,0,0,0
4134877899703650300,F,en,2857,FALSE,FALSE,TRUE,38,95.23,7.94,3,8,0,0,0,0,0,0
-2109938246853654800,F,en,2857,TRUE,TRUE,TRUE,689,95.23,7.94,3,8,0,0,0,0,0,0
6254289884910126e3,F,fr,2857,TRUE,FALSE,TRUE,685,95.23,7.94,3,8,0,0,0,0,0,0
5100600794147796e3,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
1613774322065681400,M,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-5794691396835227e3,F,en,2857,FALSE,FALSE,TRUE,648,95.23,7.94,3,8,0,0,0,0,0,0
-546724962584538e4,M,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-2269090915975934e3,M,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-8427184979203644e3,M,en,2857,FALSE,FALSE,TRUE,667,95.23,7.94,3,8,0,0,0,0,0,0
3893060245023746e3,F,en,2857,FALSE,FALSE,TRUE,589,95.23,7.94,3,8,0,0,0,0,0,0
780256157519024e4,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-954538725866055200,F,en,2857,FALSE,FALSE,TRUE,263,95.23,7.94,3,8,0,0,0,0,0,0
6703531931231268e3,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-7454125705820294e3,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-9104252927413038e3,M,en,2857,FALSE,FALSE,TRUE,411,95.23,7.94,3,8,0,0,0,0,0,0
6090848067734542e3,M,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-215061040065964030,F,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-5969680923717044e3,F,fr,2857,FALSE,FALSE,TRUE,359,95.23,7.94,3,8,0,0,0,0,0,0
-2943254774005429e3,F,it,2857,TRUE,FALSE,TRUE,288,95.23,7.94,3,8,2,0,0,0,0,0
318854915756001300,F,en,2857,FALSE,FALSE,TRUE,482,95.23,7.94,3,8,1,0,0,0,0,0
3727241708267903e3,M,en,2857,TRUE,TRUE,TRUE,692,95.23,7.94,3,8,0,0,0,0,0,0
4401640680832006e3,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
5743351789557619e3,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-7934776423729502e3,F,fr,2857,FALSE,FALSE,TRUE,496,95.23,7.94,3,8,1,0,0,0,0,0
-934283545515031400,M,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-4125883736670852600,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
168854858182755740,M,en,2857,TRUE,TRUE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
3939213736988771300,F,en,2857,FALSE,FALSE,TRUE,695,95.23,7.94,3,8,0,0,0,0,0,0
4572281943758321e3,F,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-7547891089822884e3,F,de,2857,FALSE,FALSE,TRUE,694,95.23,7.94,3,8,0,0,0,0,0,0
878455763295951e3,F,en,2857,TRUE,TRUE,TRUE,62,95.23,7.94,3,8,5,0,0,0,1,0
-8410701751996981e3,F,it,2857,TRUE,TRUE,TRUE,311,95.23,7.94,3,9,0,0,0,0,6,0
385349696951675700,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
3385050258314284e3,F,en,2857,TRUE,TRUE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
4401312252057255e3,M,en,2857,TRUE,TRUE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-6851039303771947e3,F,en,2857,TRUE,TRUE,TRUE,696,95.23,7.94,3,8,0,0,0,0,1,0
8441750984729491e3,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-5632770983322769e3,F,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-1878898407229826600,M,fr,2857,FALSE,FALSE,TRUE,664,95.23,7.94,3,8,0,0,0,0,0,0
-6905658562588813e3,M,fr,2857,TRUE,TRUE,TRUE,691,95.23,7.94,3,8,0,0,0,0,0,0
-6280198872511715e3,M,fr,2857,FALSE,FALSE,TRUE,273,95.23,7.94,3,8,0,0,0,0,0,0
5216800599304527e3,F,fr,2857,TRUE,TRUE,TRUE,477,95.23,7.94,3,8,0,0,0,0,0,0
8970810692705988e3,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
970035908295482900,F,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-7233787470954981e3,F,en,2857,TRUE,TRUE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-7409307746207825e3,F,it,2857,TRUE,TRUE,TRUE,53,95.23,7.94,3,8,17,0,0,0,0,0
-3470702574309595e3,F,en,2857,FALSE,FALSE,TRUE,544,95.23,7.94,3,8,6,0,0,0,0,0
7786813193889009e3,F,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
4691590774280812e3,F,it,2857,TRUE,TRUE,TRUE,103,95.23,7.94,3,8,0,0,0,0,3,0
-4374375658268751400,M,en,2857,FALSE,FALSE,TRUE,240,95.23,7.94,3,8,0,0,0,0,0,0
650950051977344e4,F,es,2857,FALSE,FALSE,TRUE,694,95.23,7.94,3,8,0,0,0,0,0,0
-9044149301566797e3,F,fr,2857,FALSE,FALSE,TRUE,658,95.23,7.94,3,8,0,0,0,0,0,0
5737377243716678e3,M,en,2857,TRUE,TRUE,TRUE,509,95.23,7.94,3,8,0,0,0,0,0,0
2766304514636915700,M,de,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-489504750089422500,F,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
6276111524028606e3,F,en,2857,TRUE,TRUE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-6562538081362895e3,M,it,2857,FALSE,FALSE,TRUE,665,95.23,7.94,3,8,2,0,0,0,0,0
396093026887263600,F,it,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
1298512046303333e3,F,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,1,0,0,0,0,0
5980649500131128e3,F,en,2857,TRUE,FALSE,TRUE,643,95.23,7.94,3,8,0,0,0,0,0,0
3219171300553016300,F,en,2857,FALSE,FALSE,TRUE,680,95.23,7.94,3,8,0,0,0,0,0,0
-5977242433788477e3,M,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-3221970757511234600,F,en,2857,FALSE,FALSE,TRUE,112,95.23,7.94,3,8,68,0,0,0,5,0
5026804409514149e3,F,fr,2857,FALSE,FALSE,TRUE,647,95.23,7.94,3,8,0,0,0,0,0,0
7528094957068064e3,F,fr,2857,TRUE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-229972853915057e4,M,it,2857,TRUE,TRUE,TRUE,82,95.23,7.94,3,8,9,0,0,0,6,3
-9082150313640589e3,F,en,2857,FALSE,FALSE,TRUE,504,95.23,7.94,3,8,1,0,0,0,0,2
-2502851859092244e3,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-6867369814423124e3,F,fr,2857,FALSE,FALSE,TRUE,633,95.23,7.94,3,8,0,0,0,0,0,0
3382988037906282500,F,en,2857,FALSE,FALSE,TRUE,634,95.23,7.94,3,8,1,0,0,0,1,0
837318514121475e4,M,fr,2857,TRUE,TRUE,TRUE,691,95.23,7.94,3,8,0,0,0,0,0,0
-1618025974911804e3,M,en,2857,TRUE,TRUE,TRUE,684,95.23,7.94,3,8,0,0,0,0,0,0
6618733569374562e3,M,en,2857,FALSE,FALSE,TRUE,11,95.23,7.94,3,8,0,0,0,0,0,0
-1191349359601135400,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-90770310429135e5,F,de,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
5124669595601706e3,F,en,2857,FALSE,FALSE,TRUE,694,95.23,7.94,3,8,0,0,0,0,0,0
2640749133540204500,F,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
698870014869582e4,F,fr,2857,TRUE,TRUE,TRUE,550,95.23,7.94,3,8,1,0,0,0,0,0
3691125055421207e3,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-647481775813725e4,M,fr,2857,TRUE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
8781388445017559e3,F,it,2857,TRUE,TRUE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-88296764927383e5,F,de,2857,TRUE,TRUE,TRUE,76,95.23,7.94,3,8,1,0,0,0,3,0
-8637888883833916e3,F,de,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-1563169813156765200,F,es,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
568949514186708e4,M,en,2857,TRUE,TRUE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-2716335994052863500,F,en,2857,TRUE,FALSE,TRUE,686,95.23,7.94,3,8,0,0,0,0,0,0
971308826684230900,M,en,2857,FALSE,FALSE,TRUE,662,95.23,7.94,3,8,0,0,0,0,0,0
-7646379922593239e3,M,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
5755343001384081e3,F,fr,2857,FALSE,FALSE,TRUE,614,95.23,7.94,3,8,0,0,0,0,0,0
-3083053783959870500,F,en,2857,FALSE,FALSE,TRUE,694,95.23,7.94,3,8,0,0,0,0,1,0
1604683482835501800,F,en,2857,FALSE,FALSE,TRUE,666,95.23,7.94,3,8,0,0,0,0,0,0
-8710193976559114e3,F,fr,2857,FALSE,FALSE,TRUE,551,95.23,7.94,3,8,0,0,0,0,3,0
-1653805423919740400,M,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-6845757984320459e3,F,en,2857,FALSE,FALSE,TRUE,11,95.23,7.94,3,8,9,0,0,0,16,0
1633942225732337700,F,es,2857,FALSE,FALSE,TRUE,695,95.23,7.94,3,8,1,0,0,0,0,0
-4026706848910853600,F,en,2857,FALSE,FALSE,TRUE,507,95.23,7.94,3,8,0,0,0,0,0,0
9130459910793126e3,M,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
1732506466413215700,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-1704884491920282600,F,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
2425601441292305e3,M,it,2857,TRUE,TRUE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-3885774732195527700,F,de,2857,FALSE,FALSE,TRUE,674,95.23,7.94,3,8,0,0,0,0,0,0
7651620747309541e3,F,en,2857,TRUE,TRUE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
799114164483315300,F,en,2857,FALSE,FALSE,TRUE,631,95.23,7.94,3,8,0,0,0,0,0,0
2143610156631728400,F,fr,2857,TRUE,TRUE,TRUE,43,95.23,7.94,3,8,0,1,0,0,1,0
1954342048261683700,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
3933307579316141e3,F,de,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-9003257454888096e3,F,de,2857,FALSE,FALSE,TRUE,318,95.23,7.94,3,8,1,1,0,0,0,0
-808530897056428800,M,en,2857,FALSE,FALSE,TRUE,645,95.23,7.94,3,8,0,0,0,0,0,0
4643696584701809e3,F,de,2857,TRUE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
6055875632987192e3,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
8652037206828278e3,F,es,2857,TRUE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
672440675951271300,F,de,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,3,0
-2787854106193736700,F,en,2857,TRUE,TRUE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-5117171302581729e3,F,en,2857,FALSE,FALSE,TRUE,268,95.23,7.94,3,8,3,0,0,0,0,0
-3180502039592213e3,F,en,2857,FALSE,FALSE,TRUE,605,95.23,7.94,3,8,0,0,0,0,0,0
-5383066391452356e3,F,en,2857,TRUE,TRUE,TRUE,695,95.23,7.94,3,8,13,0,0,0,0,0
-1440941901441582600,M,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
4804094429580304e3,M,it,2857,TRUE,TRUE,TRUE,11,95.23,7.94,3,9,5,0,0,0,13,6
783391298462472700,M,de,2857,FALSE,FALSE,TRUE,660,95.23,7.94,3,8,0,0,0,0,0,0
-926124353384573400,F,es,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,3,0
-4320911173878132700,F,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
173662453448875170,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-8381718363146982e3,F,en,2857,TRUE,TRUE,TRUE,119,95.23,7.94,3,9,0,0,0,0,0,0
-5379824414218512e3,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-1689843462406010600,M,en,2857,TRUE,TRUE,TRUE,645,95.23,7.94,3,8,0,0,0,0,0,0
7254339966191981e3,M,it,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
8420994426377458e3,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
895164172760575100,F,en,2857,TRUE,TRUE,TRUE,603,95.23,7.94,3,8,1,0,0,0,0,0
2503397099900073500,F,fr,2857,FALSE,FALSE,TRUE,640,95.23,7.94,3,8,0,0,0,0,0,0
-2659673533852551700,M,en,2857,TRUE,TRUE,TRUE,666,95.23,7.94,3,8,1,0,0,0,0,0
2172899692172099600,F,en,2857,TRUE,TRUE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-5.3919069637097605e+18,M,de,2857,FALSE,FALSE,TRUE,532,95.23,7.94,3,8,0,0,0,0,0,0
-3400335884809172e3,F,fr,2857,FALSE,FALSE,TRUE,663,95.23,7.94,3,8,0,0,0,0,0,0
1114091020666918400,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
2412706343826070500,F,en,2857,FALSE,FALSE,TRUE,567,95.23,7.94,3,8,0,0,0,0,0,0
3211805942569844700,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-1139234588733874200,M,de,2857,TRUE,TRUE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
6280916911245191e3,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-3989580584911147e3,M,fr,2857,FALSE,FALSE,TRUE,82,95.23,7.94,3,8,0,0,0,0,0,0
-7622719903216508e3,F,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
5998459398735106e3,M,fr,2857,TRUE,FALSE,TRUE,168,95.23,7.94,3,8,0,0,0,0,0,1
6044738775094523e3,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
6184020335159222e3,F,fr,2857,TRUE,TRUE,TRUE,695,95.23,7.94,3,8,0,0,0,0,0,0
-6067378370819517e3,F,de,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
5118247975985242e3,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-3598124500038366700,F,fr,2857,TRUE,TRUE,TRUE,683,95.23,7.94,3,8,0,0,0,0,0,0
1411592940465978e3,F,de,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
7182740098415909e3,M,it,2857,FALSE,FALSE,TRUE,279,95.23,7.94,3,8,0,0,0,0,0,0
-1825372730097216500,F,fr,2857,FALSE,FALSE,TRUE,547,95.23,7.94,3,8,0,0,0,0,0,0
8340632755137838e3,M,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
4332585941671019e3,M,fr,2857,FALSE,FALSE,TRUE,599,95.23,7.94,3,8,0,0,0,0,0,0
5832316764357882e3,M,fr,2857,TRUE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
7719260503391281e3,F,en,2857,TRUE,TRUE,TRUE,696,95.23,7.94,3,8,10,0,0,0,0,0
525908766312826560,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
